"Yes","MB",0.396,-0.862,-0.384,-0.07100000000000001,0.528,-0.862,-0.512,-0.07100000000000001,0.8078777396885498,2023,3,22,"S0107-TC-20230322-1239"
"Yes","MB",-0.637,0.466,-0.799,0.483,-0.8493333333333333,0.466,-1.0653333333333332,0.483,0.025030924395833244,2023,3,28,"S0107-TC-20230328-1054"
"Yes","MB",0.158,0.366,-0.442,0.098,0.21066666666666667,0.366,-0.5893333333333333,0.098,0.4859364496512943,2023,3,28,"S0107-TC-20230328-1054"
"No","MB",-0.14100000000000001,-0.058,0.587,-0.01,-0.188,-0.058,0.7826666666666666,-0.01,0.4918406574543374,2023,3,28,"S0107-TC-20230328-1054"
"Yes","MB",-0.41300000000000003,0.212,0.17500000000000002,-0.274,-0.5506666666666666,0.212,0.23333333333333334,-0.274,0.5783436200316819,2023,3,28,"S0107-TC-20230328-1054"
"Yes","MB",-0.583,0.107,0.054,0.189,-0.7773333333333332,0.107,0.072,0.189,0.5406818961098669,2023,3,28,"S0107-TC-20230328-1054"
"Yes","MB",0.548,-0.708,-0.684,0.648,0.7306666666666667,-0.708,-0.912,0.648,0.937488550984835,2023,3,28,"S0107-TC-20230328-1054"
"No","MB",0.275,0.23500000000000001,0.222,0.162,0.3666666666666667,0.23500000000000001,0.296,0.162,0.00774208333333334,2023,3,28,"S0107-TC-20230328-1054"
"No","MB",0.663,0.5740000000000001,-0.436,-0.326,0.884,0.5740000000000001,-0.5813333333333333,-0.326,0.940492907906389,2023,3,28,"S0107-TC-20230328-1054"
"No","MB",-0.897,-0.073,0.043000000000000003,-0.024,-1.196,-0.073,0.05733333333333333,-0.024,0.9686081640755401,2023,3,28,"S0107-TC-20230328-1054"
"No","MB",-0.217,0.926,0.318,-0.211,-0.28933333333333333,0.926,0.424,-0.211,0.8517745454656146,2023,3,28,"S0107-TC-20230328-1054"
"Yes","MB",-0.561,0.531,-0.401,-0.008,-0.748,0.531,-0.5346666666666666,-0.008,0.25202408333333337,2023,3,28,"S0107-TC-20230328-1054"
"No","MB",0.448,-0.448,0.076,-0.228,0.5973333333333333,-0.448,0.10133333333333333,-0.228,0.22081199999999993,2023,3,28,"S0107-TC-20230328-1054"
"No","MB",0.978,0.046,-0.005,-0.538,1.3039999999999998,0.046,-0.006666666666666666,-0.538,0.912296620604663,2023,3,28,"S0107-TC-20230328-1054"
"Yes","MB",-0.162,0.962,-0.678,0.56,-0.216,0.962,-0.904,0.56,0.25280885523974767,2023,3,28,"S0107-TC-20230328-1054"
"Yes","MB",-0.524,0.834,0.302,-0.379,-0.6986666666666667,0.834,0.4026666666666666,-0.379,0.961892761304137,2023,3,28,"S0107-TC-20230328-1054"
"Yes","MB",-0.839,0.265,-0.384,0.112,-1.1186666666666665,0.265,-0.512,0.112,0.2935900833333331,2023,3,28,"S0107-TC-20230328-1054"
"No","MB",0.418,0.892,-0.5680000000000001,0.28800000000000003,0.5573333333333332,0.892,-0.7573333333333334,0.28800000000000003,0.7463275780030743,2023,3,28,"S0107-TC-20230328-1054"
"Yes","MB",0.534,0.42,-0.395,0.527,0.712,0.42,-0.5266666666666666,0.527,0.6578789901385795,2023,3,28,"S0107-TC-20230328-1054"
"Yes","MB",-0.5650000000000001,-0.302,-0.318,-0.359,-0.7533333333333334,-0.302,-0.424,-0.359,0.08378208333333337,2023,3,28,"S0107-TC-20230328-1054"
"No","MB",-0.397,-0.898,-0.684,0.002,-0.5293333333333333,-0.898,-0.912,0.002,0.4386120017327278,2023,3,28,"S0107-TC-20230328-1054"
"No","MB",0.299,-0.128,-0.06,0.151,0.3986666666666666,-0.128,-0.07999999999999999,0.151,0.23022208333333322,2023,3,28,"S0107-TC-20230328-1054"
"No","MB",0.7010000000000001,0.021,-0.557,0.159,0.9346666666666668,0.021,-0.7426666666666667,0.159,0.8805572827036349,2023,3,28,"S0107-TC-20230328-1054"
"No","MB",0.35100000000000003,0.254,0.307,0.76,0.468,0.254,0.4093333333333333,0.76,0.13569032318775778,2023,3,28,"S0107-TC-20230328-1054"
"No","MB",0.08,0.9570000000000001,-0.546,0.274,0.10666666666666666,0.9570000000000001,-0.728,0.274,0.550935787349732,2023,3,28,"S0107-TC-20230328-1054"
"No","MB",0.28,0.047,-0.024,0.59,0.37333333333333335,0.047,-0.032,0.59,0.2873836314996513,2023,3,28,"S0107-TC-20230328-1054"
"No","MB",-0.739,-0.396,0.434,0.219,-0.9853333333333333,-0.396,0.5786666666666667,0.219,0.937312987653264,2023,3,28,"S0107-TC-20230328-1054"
"Yes","MB",-0.496,-0.604,0.857,0.027,-0.6613333333333333,-0.604,1.1426666666666665,0.027,0.8172159002772592,2023,3,28,"S0107-TC-20230328-1054"
"Yes","MB",0.121,0.435,-0.362,0.038,0.16133333333333333,0.435,-0.48266666666666663,0.038,0.42925875,2023,3,28,"S0107-TC-20230328-1054"
"No","MB",0.556,-0.021,-0.34600000000000003,0.203,0.7413333333333334,-0.021,-0.4613333333333334,0.203,0.7720501346024151,2023,3,28,"S0107-TC-20230328-1054"
"Yes","MB",-0.363,-0.624,-0.043000000000000003,0.057,-0.484,-0.624,-0.05733333333333333,0.057,0.4843540833333333,2023,3,28,"S0107-TC-20230328-1054"
"Yes","MB",-0.183,-0.406,-0.052000000000000005,-0.75,-0.244,-0.406,-0.06933333333333333,-0.75,0.09688485700463169,2023,3,28,"S0107-TC-20230328-1054"
"Yes","MB",-0.519,-0.218,-0.329,-0.53,-0.692,-0.218,-0.43866666666666665,-0.53,0.12100695879622349,2023,3,28,"S0107-TC-20230328-1054"
"No","MB",-0.034,0.47900000000000004,-0.156,-0.156,-0.04533333333333334,0.47900000000000004,-0.208,-0.156,0.3222640833333334,2023,3,28,"S0107-TC-20230328-1054"
"Yes","MB",-0.202,0.362,-0.315,0.005,-0.2693333333333333,0.362,-0.42,0.005,0.11261208333333331,2023,3,28,"S0107-TC-20230328-1054"
"No","MB",-0.126,0.055,0.024,0.038,-0.16799999999999998,0.055,0.032,0.038,0.030216749999999994,2023,3,28,"S0107-TC-20230328-1054"
"Yes","MB",0.367,0.633,0.423,0.2,0.4893333333333333,0.633,0.564,0.2,0.14479808333333333,2023,3,28,"S0107-TC-20230328-1054"
"No","MB",-0.223,-0.393,-0.428,0.376,-0.29733333333333334,-0.393,-0.5706666666666667,0.376,0.4010034196677152,2023,3,28,"S0107-TC-20230328-1054"
"Yes","MB",-0.021,0.9420000000000001,0.082,0.318,-0.028,0.9420000000000001,0.10933333333333334,0.318,0.3061773333333334,2023,3,28,"S0107-TC-20230328-1054"
"No","MB",-0.255,0.626,-0.211,0.189,-0.33999999999999997,0.626,-0.2813333333333333,0.189,0.14580808333333334,2023,3,28,"S0107-TC-20230328-1054"
"No","MB",0.6970000000000001,0.486,-0.247,0.027,0.9293333333333333,0.486,-0.3293333333333333,0.027,0.9048340454817586,2023,3,28,"S0107-TC-20230328-1054"
"No","MB",0.34400000000000003,-0.882,0.225,0.225,0.45866666666666667,-0.882,0.3,0.225,0.7698826026722527,2023,3,28,"S0107-TC-20230328-1054"
"Yes","MB",-0.859,0.125,0.733,0.195,-1.1453333333333333,0.125,0.9773333333333333,0.195,0.9587084566318802,2023,3,28,"S0107-TC-20230328-1054"
"No","MB",0.081,0.808,0.48,-0.2,0.108,0.808,0.6399999999999999,-0.2,0.6410180954828087,2023,3,28,"S0107-TC-20230328-1054"
"No","MB",0.67,-0.718,-0.28,-0.535,0.8933333333333333,-0.718,-0.37333333333333335,-0.535,0.7291778573803255,2023,3,28,"S0107-TC-20230328-1054"
"Yes","MB",0.042,-0.042,-0.467,-0.01,0.056,-0.042,-0.6226666666666667,-0.01,0.3462093333333335,2023,3,29,"S0107-TC-20230329-1132"
"Yes","MB",0.641,-0.527,0.156,0.34,0.8546666666666667,-0.527,0.208,0.34,0.7004692867455679,2023,3,29,"S0107-TC-20230329-1132"
"No","MB",-0.637,-0.006,-0.384,0.23600000000000002,-0.8493333333333333,-0.006,-0.512,0.23600000000000002,0.12926833333333332,2023,3,29,"S0107-TC-20230329-1132"
"Yes","MB",-0.6930000000000001,0.306,0.129,0.34600000000000003,-0.924,0.306,0.172,0.34600000000000003,0.7157778627418676,2023,3,29,"S0107-TC-20230329-1132"
"No","MB",0.393,0.066,-0.403,-0.17,0.524,0.066,-0.5373333333333333,-0.17,0.660677496415232,2023,3,29,"S0107-TC-20230329-1132"
"Yes","MB",-0.135,0.251,0.14200000000000002,0.34,-0.18,0.251,0.18933333333333335,0.34,0.10824608333333335,2023,3,29,"S0107-TC-20230329-1132"
"Yes","MB",-0.427,-0.526,-0.274,0.219,-0.5693333333333332,-0.526,-0.36533333333333334,0.219,0.439643652996777,2023,3,29,"S0107-TC-20230329-1132"
"No","MB",-0.2,0.883,0.14,0.016,-0.26666666666666666,0.883,0.18666666666666668,0.016,0.7164374975901047,2023,3,29,"S0107-TC-20230329-1132"
"No","MB",-0.56,-0.706,-0.247,0.247,-0.7466666666666667,-0.706,-0.3293333333333333,0.247,0.6839376637800746,2023,3,29,"S0107-TC-20230329-1132"
"No","MB",0.47800000000000004,-0.648,-0.304,-0.906,0.6373333333333333,-0.648,-0.4053333333333333,-0.906,0.39125291237095666,2023,3,29,"S0107-TC-20230329-1132"
"No","MB",-0.059000000000000004,-0.14,-0.304,0.222,-0.07866666666666666,-0.14,-0.4053333333333333,0.222,0.1783163333333333,2023,3,29,"S0107-TC-20230329-1132"
"Yes","MB",-0.8200000000000001,-0.035,-0.362,-0.027,-1.0933333333333333,-0.035,-0.48266666666666663,-0.027,0.2797333333333334,2023,3,29,"S0107-TC-20230329-1132"
"No","MB",-0.197,-0.332,0.021,0.211,-0.26266666666666666,-0.332,0.028,0.211,0.2845020833333334,2023,3,29,"S0107-TC-20230329-1132"
"Yes","MB",0.041,0.07100000000000001,0.178,0.8130000000000001,0.05466666666666667,0.07100000000000001,0.2373333333333333,0.8130000000000001,0.2590251232332721,2023,3,29,"S0107-TC-20230329-1132"
"Yes","MB",-0.402,0.059000000000000004,-0.494,0.008,-0.536,0.059000000000000004,-0.6586666666666666,0.008,0.013236083333333318,2023,3,29,"S0107-TC-20230329-1132"
"Yes","MB",-0.02,0.23500000000000001,-0.373,0.156,-0.026666666666666665,0.23500000000000001,-0.4973333333333333,0.156,0.1708260833333333,2023,3,29,"S0107-TC-20230329-1132"
"No","MB",0.201,-0.975,-0.41200000000000003,-0.112,0.268,-0.975,-0.5493333333333333,-0.112,0.7231725667820791,2023,3,29,"S0107-TC-20230329-1132"
"Yes","MB",0.107,0.276,-0.678,0.39,0.14266666666666666,0.276,-0.904,0.39,0.4375152228726592,2023,3,29,"S0107-TC-20230329-1132"
"No","MB",0.925,0.298,0.052000000000000005,0.222,1.2333333333333334,0.298,0.06933333333333333,0.222,0.8568719507828468,2023,3,29,"S0107-TC-20230329-1132"
"No","MB",-0.773,-0.031,-0.255,0.381,-1.0306666666666666,-0.031,-0.33999999999999997,0.381,0.42801312251985923,2023,3,29,"S0107-TC-20230329-1132"
"Yes","MB",0.712,0.382,0.887,0.046,0.9493333333333333,0.382,1.1826666666666665,0.046,0.08439890746204118,2023,3,29,"S0107-TC-20230329-1132"
"Yes","MB",0.521,0.362,-0.428,-0.203,0.6946666666666667,0.362,-0.5706666666666667,-0.203,0.8105602342292868,2023,3,29,"S0107-TC-20230329-1132"
"No","MB",-0.46900000000000003,0.13,0.06,0.219,-0.6253333333333333,0.13,0.07999999999999999,0.219,0.37906208333333324,2023,3,29,"S0107-TC-20230329-1132"
"No","MB",-0.857,-0.019,-0.5630000000000001,0.167,-1.1426666666666665,-0.019,-0.7506666666666667,0.167,0.14119499999999988,2023,3,29,"S0107-TC-20230329-1132"
"Yes","MB",-0.038,0.294,0.054,0.2,-0.050666666666666665,0.294,0.072,0.2,0.017912333333333332,2023,3,29,"S0107-TC-20230329-1132"
"No","MB",0.842,-0.502,0.274,0.20600000000000002,1.1226666666666665,-0.502,0.36533333333333334,0.20600000000000002,0.6880150641395176,2023,3,29,"S0107-TC-20230329-1202"
"No","MB",-0.155,0.842,-0.313,0.804,-0.20666666666666667,0.842,-0.41733333333333333,0.804,0.03026302754384727,2023,3,29,"S0107-TC-20230329-1202"
"No","MB",-0.801,-0.491,-0.722,-0.258,-1.068,-0.491,-0.9626666666666666,-0.258,0.04903808333333336,2023,3,29,"S0107-TC-20230329-1202"
"No","MB",-0.042,-0.68,-0.541,0.013000000000000001,-0.056,-0.68,-0.7213333333333334,0.013000000000000001,0.5123617998723322,2023,3,29,"S0107-TC-20230329-1202"
"Yes","MB",-0.166,0.98,-0.074,0.225,-0.22133333333333333,0.98,-0.09866666666666665,0.225,0.4388040833333333,2023,3,29,"S0107-TC-20230329-1202"
"No","MB",-0.712,0.398,-0.557,0.489,-0.9493333333333333,0.398,-0.7426666666666667,0.489,0.03824408333333329,2023,3,29,"S0107-TC-20230329-1202"
"No","MB",-0.157,-0.519,-0.428,0.494,-0.20933333333333332,-0.519,-0.5706666666666667,0.494,0.5407916942273367,2023,3,29,"S0107-TC-20230329-1202"
"Yes","MB",0.166,-0.11,0.2,-0.725,0.22133333333333333,-0.11,0.26666666666666666,-0.725,0.20498578691648323,2023,3,29,"S0107-TC-20230329-1202"
"No","MB",-0.789,0.38,-0.6920000000000001,-0.14,-1.052,0.38,-0.9226666666666667,-0.14,0.18864104057497963,2023,3,29,"S0107-TC-20230329-1202"
"No","MB",0.354,-0.40800000000000003,0.461,0.5630000000000001,0.472,-0.40800000000000003,0.6146666666666667,0.5630000000000001,0.4374538849237417,2023,3,29,"S0107-TC-20230329-1202"
"Yes","MB",-0.057,-0.812,-0.651,-0.56,-0.076,-0.812,-0.868,-0.56,0.2803402971561532,2023,3,29,"S0107-TC-20230329-1202"
"No","MB",-0.268,-0.582,-0.879,0.41200000000000003,-0.35733333333333334,-0.582,-1.172,0.41200000000000003,0.44901470121799436,2023,3,29,"S0107-TC-20230329-1202"
"Yes","MB",0.597,-0.11900000000000001,-0.392,0.277,0.7959999999999999,-0.11900000000000001,-0.5226666666666666,0.277,0.8161045528935672,2023,3,29,"S0107-TC-20230329-1202"
"Yes","MB",-0.732,0.078,0.07100000000000001,0.214,-0.976,0.078,0.09466666666666668,0.214,0.7697164185063273,2023,3,29,"S0107-TC-20230329-1202"
"No","MB",-0.39,-0.559,0.538,0.445,-0.52,-0.559,0.7173333333333334,0.445,0.8116335524925495,2023,3,29,"S0107-TC-20230329-1202"
"No","MB",0.707,-0.155,-0.247,0.41400000000000003,0.9426666666666665,-0.155,-0.3293333333333333,0.41400000000000003,0.8718706133600707,2023,3,29,"S0107-TC-20230329-1202"
"Yes","MB",-0.667,0.169,-0.491,-0.343,-0.8893333333333333,0.169,-0.6546666666666666,-0.343,0.2246555906150306,2023,3,29,"S0107-TC-20230329-1202"
"No","MB",-0.081,0.7030000000000001,-0.387,0.016,-0.108,0.7030000000000001,-0.516,0.016,0.47882475000000013,2023,3,29,"S0107-TC-20230329-1202"
"No","MB",0.272,-0.079,0.032,0.379,0.3626666666666667,-0.079,0.042666666666666665,0.379,0.23412300000000003,2023,3,29,"S0107-TC-20230329-1202"
"No","MB",0.789,0.315,-0.329,0.535,1.052,0.315,-0.43866666666666665,0.535,0.8542986886829318,2023,3,29,"S0107-TC-20230329-1202"
"No","MB",-0.633,-0.669,-0.7030000000000001,-0.258,-0.844,-0.669,-0.9373333333333334,-0.258,0.12118513216222805,2023,3,31,"S0107-TC-20230331-1133"
"No","MB",0.395,-0.56,0.362,0.28500000000000003,0.5266666666666666,-0.56,0.48266666666666663,0.28500000000000003,0.470462622446342,2023,3,31,"S0107-TC-20230331-1133"
"No","MB",0.773,0.018000000000000002,-0.271,0.326,1.0306666666666666,0.018000000000000002,-0.36133333333333334,0.326,0.8983431644735933,2023,3,31,"S0107-TC-20230331-1133"
"Yes","MB",-0.275,-0.648,0.068,0.461,-0.3666666666666667,-0.648,0.09066666666666667,0.461,0.7538681254360684,2023,3,31,"S0107-TC-20230331-1133"
"No","MB",-0.9400000000000001,0.023,-0.365,0.502,-1.2533333333333334,0.023,-0.48666666666666664,0.502,0.4374259493157593,2023,3,31,"S0107-TC-20230331-1133"
"No","MB",-0.263,0.585,-0.335,0.664,-0.3506666666666667,0.585,-0.44666666666666666,0.664,0.011592750000000004,2023,3,31,"S0107-TC-20230331-1133"
"No","MB",-0.011,0.321,-0.379,0.354,-0.014666666666666665,0.321,-0.5053333333333333,0.354,0.18138208333333333,2023,3,31,"S0107-TC-20230331-1133"
"No","MB",0.783,0.335,0.10400000000000001,0.26,1.044,0.335,0.13866666666666666,0.26,0.5766342219538895,2023,3,31,"S0107-TC-20230331-1133"
"Yes","MB",-0.342,0.294,-0.06,0.335,-0.456,0.294,-0.07999999999999999,0.335,0.10729275000000002,2023,3,31,"S0107-TC-20230331-1133"
"Yes","MB",-0.496,-0.664,-0.8320000000000001,-0.41400000000000003,-0.6613333333333333,-0.664,-1.1093333333333333,-0.41400000000000003,0.10821504020558248,2023,3,31,"S0107-TC-20230331-1133"
"No","MB",0.267,0.646,-0.164,-0.34,0.356,0.646,-0.21866666666666668,-0.34,0.75297813801204,2023,3,31,"S0107-TC-20230331-1133"
"Yes","MB",-0.448,-0.244,0.56,-0.28,-0.5973333333333333,-0.244,0.7466666666666667,-0.28,0.6968242648542984,2023,3,31,"S0107-TC-20230331-1133"
"No","MB",0.547,-0.171,-0.521,0.332,0.7293333333333334,-0.171,-0.6946666666666667,0.332,0.8004399287773319,2023,3,31,"S0107-TC-20230331-1133"
"No","MB",-0.334,-0.745,-0.453,0.082,-0.44533333333333336,-0.745,-0.604,0.082,0.48138281815729295,2023,3,31,"S0107-TC-20230331-1133"
"Yes","MB",-0.09,-0.082,0.131,0.192,-0.12,-0.082,0.17466666666666666,0.192,0.12142833333333333,2023,3,31,"S0107-TC-20230331-1133"
"Yes","MB",-0.802,-0.276,-0.431,0.623,-1.0693333333333332,-0.276,-0.5746666666666667,0.623,0.45342454065527765,2023,3,31,"S0107-TC-20230331-1133"
"Yes","MB",0.67,-0.63,-0.519,0.7030000000000001,0.8933333333333333,-0.63,-0.692,0.7030000000000001,0.9721794173241011,2023,3,31,"S0107-TC-20230331-1133"
"Yes","MB",-0.811,-0.262,-0.936,0.01,-1.0813333333333333,-0.262,-1.248,0.01,0.04764710075833003,2023,3,31,"S0107-TC-20230331-1133"
"Yes","MB",0.106,-0.618,0.178,0.425,0.1413333333333333,-0.618,0.2373333333333333,0.425,0.6253014844549609,2023,3,31,"S0107-TC-20230331-1133"
"Yes","MB",0.03,0.398,0.535,0.315,0.039999999999999994,0.398,0.7133333333333334,0.315,0.2929837885610263,2023,3,31,"S0107-TC-20230331-1133"
"No","MB",0.123,0.721,0.225,-0.07100000000000001,0.16399999999999998,0.721,0.3,-0.07100000000000001,0.48432,2023,3,31,"S0107-TC-20230331-1133"
"No","MB",0.02,0.336,-0.35100000000000003,0.489,0.026666666666666665,0.336,-0.468,0.489,0.19034676856902852,2023,3,31,"S0107-TC-20230331-1133"
"Yes","MB",0.153,-0.447,-0.5630000000000001,-0.673,0.204,-0.447,-0.7506666666666667,-0.673,0.36052178714882854,2023,3,31,"S0107-TC-20230331-1133"
"No","MB",-0.319,0.491,0.28,0.304,-0.42533333333333334,0.491,0.37333333333333335,0.304,0.46088908559680364,2023,3,31,"S0107-TC-20230331-1133"
"Yes","MB",0.242,-0.8180000000000001,-0.739,0.401,0.32266666666666666,-0.8180000000000001,-0.9853333333333333,0.401,0.800667543099342,2023,3,31,"S0107-TC-20230331-1133"
"No","MB",-0.447,-0.812,-0.491,0.6970000000000001,-0.596,-0.812,-0.6546666666666666,0.6970000000000001,0.7148089397795061,2023,3,31,"S0107-TC-20230331-1133"
"Yes","MB",-0.109,0.6980000000000001,-0.002,0.299,-0.14533333333333331,0.6980000000000001,-0.0026666666666666666,0.299,0.13466608333333335,2023,3,31,"S0107-TC-20230331-1133"
"No","MB",0.449,-0.185,0.326,-0.046,0.5986666666666667,-0.185,0.43466666666666665,-0.046,0.03466275000000002,2023,3,31,"S0107-TC-20230331-1133"
"Yes","MB",-0.46900000000000003,0.599,-0.769,-0.277,-0.6253333333333333,0.599,-1.0253333333333332,-0.277,0.3609907463144635,2023,3,31,"S0107-TC-20230331-1133"
"No","MB",-0.15,0.681,-0.299,-0.035,-0.19999999999999998,0.681,-0.3986666666666666,-0.035,0.4140933333333335,2023,3,31,"S0107-TC-20230331-1133"
"No","MB",-0.076,0.181,0.085,0.40900000000000003,-0.10133333333333333,0.181,0.11333333333333334,0.40900000000000003,0.07354933333333334,2023,3,31,"S0107-TC-20230331-1133"
"Yes","MB",0.391,-0.616,-0.211,0.101,0.5213333333333333,-0.616,-0.2813333333333333,0.101,0.7827099213085218,2023,3,31,"S0107-TC-20230331-1133"
"Yes","MB",0.47500000000000003,0.34600000000000003,0.25,0.439,0.6333333333333333,0.34600000000000003,0.3333333333333333,0.439,0.07398675,2023,3,31,"S0107-TC-20230331-1133"
"Yes","MB",0.28300000000000003,-0.5650000000000001,-0.653,0.535,0.37733333333333335,-0.5650000000000001,-0.8706666666666667,0.535,0.7625217617293549,2023,3,31,"S0107-TC-20230331-1133"
"No","MB",0.731,-0.032,-0.379,-0.335,0.9746666666666666,-0.032,-0.5053333333333333,-0.335,0.8799581670424171,2023,3,31,"S0107-TC-20230331-1133"
